79,0.901023891,1,2,0,0.770440335,0.746599721,0.824348905,0.699490802,0.72772873,0.853980993,0.037986127,0.555555556,0.437694704
82,0.324232082,0,2,0.128289474,0,0,0,0,0,0,0,0.505952381,0.437694704
82,0.457337884,0,2,0,0.380005101,0.318720592,0.417275675,0.316617547,0.305287024,0.382879653,0.019508852,0.505952381,0.437694704
82,0.580204778,0,2,0,0.516194848,0.445432871,0.581713176,0.456470712,0.412176695,0.570170702,0.02845041,0.505952381,0.437694704
82,0.706484642,0,2,0,0.652542895,0.550983544,0.742349505,0.561212476,0.541467695,0.746701367,0.035970358,0.505952381,0.437694704
82,0.935153584,0,2,0,0.78565461,0.708700149,0.88408697,0.688129467,0.690512241,0.953915775,0.042735759,0.505952381,0.437694704
86,0.300341297,0,2,0.113651316,0,0,0,0,0,0,0,0.666666667,0.453271028
86,0.443686007,0,2,0,0.426808784,0.360395554,0.453337328,0.364837604,0.345632711,0.372313801,0.021816233,0.666666667,0.453271028
86,0.559726962,0,2,0,0.520495299,0.491521761,0.585961073,0.495406721,0.473386289,0.543302786,0.028596216,0.666666667,0.453271028
86,0.798634812,0,2,0,0.725835246,0.736892963,0.82531993,0.76175692,0.702027379,0.801224058,0.040085734,0.666666667,0.453271028
86,0.894197952,0,2,0,0.77354475,0.825356052,0.880697747,0.839246477,0.796190609,0.882092171,0.042969049,0.666666667,0.453271028
87,0.317406143,1,2,0.133223684,0,0,0,0,0,0,0,0.626984127,0.439252336
87,0.457337884,1,2,0,0.445575988,0.347265452,0.458922725,0.327326449,0.34695272,0.357731353,0.021644911,0.626984127,0.439252336
87,0.604095563,1,2,0,0.613812451,0.503491325,0.644872563,0.496156644,0.483395063,0.549154969,0.02930702,0.626984127,0.439252336
87,0.716723549,1,2,0,0.716750653,0.610712395,0.774695585,0.612042266,0,0.682081696,0.038128287,0.626984127,0.439252336
87,0.85665529,1,2,0,0.861462153,0.758418755,0.89102324,0.717316475,0.785739244,0.793526311,0.039611864,0.626984127,0.439252336
87,0.955631399,1,2,0,0,0.834424271,0,0.785327004,0.871042885,0.86213639,0,0.626984127,0.439252336
88,0.245733788,0,2,0.055756579,0,0,0,0,0,0,0,0.617063492,0.447040498
88,0.361774744,0,2,0,0.270330405,0.236800703,0.294239123,0.232431176,0.234619954,0.205780355,0.014004673,0.617063492,0.447040498
88,0.484641638,0,2,0,0.426668074,0.366992168,0.444523208,0.365962489,0.356433491,0.374446175,0.020609688,0.617063492,0.447040498
88,0.607508532,0,2,0,0.554450395,0.516701548,0.59124152,0.489324844,0.515743049,0.582670655,0.027827089,0.617063492,0.447040498
88,0.726962457,0,2,0,0.695890387,0.625311379,0.742865779,0.591764344,0.645484404,0.728140981,0.034774748,0.617063492,0.447040498
88,0.870307167,0,2,0,0.818211399,0.789750849,0.854129663,0.739686682,0.817062281,0.861657541,0.040596055,0.617063492,0.447040498
89,0.300341297,0,1,0.105263158,0,0,0,0,0,0,0,0.288690476,0.338006231
89,0.395904437,0,1,0,0.335276891,0.262839967,0.355734662,0.258318522,0.271184203,0.251491727,0.016620799,0.288690476,0.338006231
89,0.491467577,0,1,0,0.458767556,0.36844891,0.481486336,0.374901573,0.349763563,0.379292027,0.022642589,0.288690476,0.338006231
110,0.290102389,1,2,0.097039474,0,0,0,0,0,0,0,0.696428571,0.434579439
110,0.399317406,1,2,0,0.317688134,0.290836121,0.35081534,0.287640517,0.282544046,0.301990341,0.016607311,0.696428571,0.434579439
110,0.511945392,1,2,0,0.446349893,0.375528676,0.495048578,0.358358268,0.374999029,0.477161772,0.023482068,0.696428571,0.434579439
110,0.634812287,1,2,0,0.595203546,0.492038905,0.643711614,0.496156644,0.450231778,0.619685431,0.029872019,0.696428571,0.434579439
110,0.747440273,1,2,0,0.699847857,0.65011484,0.771758437,0.639646936,0.612965594,0.754864245,0.036280196,0.696428571,0.434579439
110,0.863481229,1,2,0,0.796243041,0.763046339,0.859460934,0.737894366,0.747094039,0.897205841,0.040632507,0.696428571,0.434579439
123,0.324232082,0,2,0.131578947,0,0,0,0,0,0,0,0.682539683,0.426791277
123,0.443686007,0,2,0,0.401964664,0.352856914,0.440711336,0.333438323,0.357528322,0.323572213,0.020864849,0.682539683,0.426791277
123,0.563139932,0,2,0,0.556939204,0.455559656,0.585070299,0.468439485,0.423381242,0.480266809,0.027298542,0.682539683,0.426791277
123,0.672354949,0,2,0,0.713435172,0.5870719,0.759897494,0.539794671,0.607483675,0.635859054,0.036039616,0.682539683,0.426791277
123,0.802047782,0,2,0,0.830910482,0.728710929,0.855295962,0.737736882,0.688081872,0.744394412,0.040107605,0.682539683,0.426791277
123,0.928327645,0,2,0,0.88684273,0.807081223,0.890525691,0.769376139,0.838586193,0.845097347,0.040537733,0.682539683,0.426791277
128,0.228668942,1,2,0.036184211,0,0,0,0,0,0,0,0.507936508,0.417445483
128,0.488054608,1,2,0,0.40966854,0.339503445,0.460525049,0.33961019,0.3318425,0.424828818,0.022093265,0.507936508,0.417445483
128,0.597269625,1,2,0,0.485564027,0.421843361,0.551902994,0.407478233,0.420143337,0.552468254,0.026398189,0.507936508,0.417445483
128,0.706484642,1,2,0,0.608746889,0.547115894,0.681276616,0.552153404,0.521698619,0.684508363,0.0321794,0.507936508,0.417445483
132,0.290102389,1,2,0.110197368,0,0,0,0,0,0,0,0.768849206,0.434579439
132,0.409556314,1,2,0,0.369706883,0.309295471,0.387417343,0.293302437,0.306366326,0.338539985,0.017620664,0.768849206,0.434579439
132,0.532423208,1,2,0,0.491324345,0.458259485,0.556589591,0.478720931,0.414389651,0.49966518,0.026748124,0.768849206,0.434579439
132,0.651877133,1,2,0,0.641884108,0.608923031,0.722329817,0.621693776,0.557470863,0.68350702,0.035325166,0.768849206,0.434579439
132,0.767918089,1,2,0,0.746282176,0.724406256,0.795113848,0.699145838,0.743491191,0.792354129,0.035339746,0.768849206,0.434579439
132,0.887372014,1,2,0,0.791968973,0.837884034,0.872485502,0.830704853,0.805353025,0.876658981,0.040730926,0.768849206,0.434579439
136,0.228668942,0,2,0.043256579,0,0,0,0,0,0,0,0.624007937,0.42834891
136,0.348122867,0,2,0,0.259161544,0.220948922,0.289664876,0.224721966,0.217405483,0.197113688,0.013986447,0.624007937,0.42834891
136,0.467576792,0,2,0,0.403899427,0.356338527,0.459529949,0.357728333,0.358483387,0.394006656,0.022523393,0.624007937,0.42834891
136,0.57337884,0,2,0,0.556033383,0.483631075,0.623282651,0.485935192,0.481671287,0.523158707,0.030539081,0.624007937,0.42834891
136,0.716723549,0,2,0,0.736168641,0.634384454,0.80003852,0.635777333,0.635918222,0.674407643,0.038598512,0.624007937,0.42834891
136,0.829351536,0,2,0,0.787211215,0.762725856,0.851211239,0.774775586,0.751760659,0.773403432,0.040891313,0.624007937,0.42834891
139,0.266211604,0,2,0.080592105,0,0,0,0,0,0,0,0.78968254,0.414330218
139,0.365187713,0,2,0,0.294558918,0.238160329,0.312191038,0.236428266,0.231281108,0.214089133,0.014864929,0.78968254,0.414330218
139,0.501706485,0,2,0,0.468432578,0.440526078,0.511925143,0.438682535,0.418714622,0.451913712,0.024655807,0.78968254,0.414330218
139,0.62116041,0,2,0,0.60866774,0.571178844,0.66739605,0.548943733,0.544907483,0.601071425,0.031220725,0.78968254,0.414330218
139,0.716723549,0,2,0,0.706047894,0.716938025,0.803532068,0.732532415,0.700295837,0.687156996,0.039670187,0.78968254,0.414330218
139,0.819112628,0,2,0,0.801106333,0.850161941,0.897852511,0.85366,0.820952425,0.793355472,0.043297113,0.78968254,0.414330218
142,0.317406143,0,2,0.116447368,0,0,0,0,0,0,0,0.68452381,0.439252336
142,0.419795222,0,2,0,0.364395079,0.30247549,0.367919279,0.287445537,0.312112247,0.313330582,0.017252503,0.68452381,0.439252336
142,0.556313993,0,2,0,0.508447001,0.440016218,0.532447731,0.409188058,0.458625482,0.482926665,0.025519708,0.68452381,0.439252336
142,0.696245734,0,2,0,0.668047384,0.583383915,0.715650346,0.568794199,0.572744143,0.668414549,0.034475845,0.68452381,0.439252336
142,0.788395904,0,2,0,0.756272591,0.67504698,0.802633268,0.65707515,0.674446955,0.744788465,0.038259513,0.68452381,0.439252336
142,0.887372014,0,2,0,0.814913507,0.791574204,0.859428834,0.773530713,0.745044143,0.815065786,0.03999825,0.68452381,0.439252336
144,0.249146758,0,2,0.056743421,0,0,0,0,0,0,0,0.609126984,0.426791277
144,0.368600683,0,2,0,0.283803393,0.219009027,0.297542746,0.211935777,0.217785957,0.195583616,0.014088512,0.609126984,0.426791277
144,0.484641638,0,2,0,0.442541927,0.351980441,0.472394017,0.341410005,0.34504259,0.376528669,0.022822295,0.609126984,0.426791277
144,0.604095563,0,2,0,0.588581379,0.490135428,0.621955852,0.463992441,0.484031773,0.538929548,0.029230472,0.609126984,0.426791277
144,0.720136519,0,2,0,0.718386407,0.637802942,0.775102185,0.622871156,0.600448803,0.672155556,0.036775936,0.609126984,0.426791277
144,0.866894198,0,2,0,0.826381377,0.771774652,0.870484603,0.77805275,0.740657054,0.825814947,0.040727281,0.609126984,0.426791277
157,0.255972696,0,1,0.067434211,0,0,0,0,0,0,0,0.670634921,0.451713396
157,0.375426621,0,1,0,0.273214961,0.256872181,0.298709046,0.267722558,0.2465078,0.248153501,0.014537959,0.670634921,0.451713396
157,0.494880546,0,1,0,0.447633872,0.387493384,0.477933938,0.382513292,0.372141598,0.43063112,0.022687425,0.670634921,0.451713396
157,0.614334471,0,1,0,0.589513583,0.538751766,0.627466349,0.523543837,0.531598686,0.574868161,0.029824632,0.670634921,0.451713396
157,0.733788396,0,1,0,0.711465231,0.645822307,0.745610328,0.654135451,0.620194585,0.710376183,0.035087137,0.670634921,0.451713396
157,0.877133106,0,1,0,0.79648049,0.772153405,0.80900779,0.809639512,0.743941547,0.867082002,0.037628902,0.670634921,0.451713396
159,0.317406143,0,1,0.120065789,0,0,0,0,0,0,0,0.738095238,0.447040498
159,0.436860068,0,1,0,0.361739176,0.32147869,0.404764707,0.323044388,0.305186082,0.311080989,0.019408611,0.738095238,0.447040498
159,0.559726962,0,1,0,0.486830418,0.431761347,0.551573969,0.421134334,0.449300007,0.476563211,0.027535476,0.738095238,0.447040498
159,0.703071672,0,1,0,0.700032539,0.606279044,0.738861307,0.625833352,0.606714963,0.689309323,0.032564692,0.738095238,0.447040498
159,0.802047782,0,1,0,0.806347782,0.692707549,0.853581288,0.696258633,0.670618929,0.759860984,0.040170666,0.738095238,0.447040498
159,0.897610922,0,1,0,0.865595511,0.83309378,0.923117871,0.839486453,0.869319108,0.838833654,0.04273503,0.738095238,0.447040498
165,0.290102389,1,2,0.097697368,0,0,0,0,0,0,0,0.737103175,0.447040498
165,0.409556314,1,2,0,0.352786499,0.302570179,0.366632605,0.286590624,0.308501634,0.27792818,0.017288955,0.737103175,0.447040498
165,0.552901024,1,2,0,0.542322947,0.447967602,0.559532089,0.433200597,0.431806005,0.47976302,0.026288835,0.737103175,0.447040498
165,0.672354949,1,2,0,0.68587359,0.582621553,0.719101094,0.593969118,0.562308308,0.637558718,0.03385617,0.737103175,0.447040498
165,0.791808874,1,2,0,0.780096562,0.700297175,0.817958334,0.716304079,0.664430416,0.723951053,0.038346997,0.737103175,0.447040498
165,0.907849829,1,2,0,0.829696858,0.794965985,0.847217467,0.778457708,0.830013899,0.834789624,0.038715157,0.737103175,0.447040498
167,0.290102389,1,1,0.096875,0,0,0,0,0,0,0,0.621031746,0.429906542
167,0.409556314,1,1,0,0.337994354,0.258328923,0.366563055,0.252221647,0.25132195,0.268520793,0.017606083,0.621031746,0.429906542
167,0.529010239,1,1,0,0.471906357,0.413316565,0.528143658,0.38448559,0.414304239,0.433046564,0.026051171,0.621031746,0.429906542
167,0.648464164,1,1,0,0.604428849,0.535610059,0.675846369,0.532407928,0.520192255,0.609438811,0.032637231,0.621031746,0.429906542
167,0.767918089,1,1,0,0.732985076,0.657910838,0.769169038,0.653700496,0.624022611,0.717575129,0.035754565,0.621031746,0.429906542
167,0.887372014,1,1,0,0.8128908,0.832571781,0.891774915,0.836134296,0.793690357,0.820976578,0.043943398,0.621031746,0.429906542
168,0.23890785,0,2,0.054934211,0,0,0,0,0,0,0,0.678571429,0.425233645
168,0.354948805,0,2,0,0.300820516,0.235351245,0.316117935,0.227106722,0.235660432,0.220179494,0.015167476,0.678571429,0.425233645
168,0.481228669,0,2,0,0.453455751,0.386371693,0.499622825,0.385887946,0.388711594,0.434372128,0.024211098,0.678571429,0.425233645
168,0.624573379,0,2,0,0.623407118,0.55675467,0.696976182,0.554643149,0.560266176,0.630584233,0.034093104,0.678571429,0.425233645
168,0.740614334,0,2,0,0.751576392,0.663361481,0.797414347,0.665586777,0.663242408,0.750957386,0.037607031,0.678571429,0.425233645
168,0.853242321,0,2,0,0.816549262,0.807282739,0.866766355,0.816831275,0.795188955,0.848198643,0.041088151,0.678571429,0.425233645
174,0.276450512,1,2,0.087171053,0,0,0,0,0,0,0,0.670634921,0.450155763
174,0.409556314,1,2,0,0.343015944,0.285688966,0.362109183,0.291135159,0.2878862,0.279856046,0.017427471,0.670634921,0.450155763
174,0.505119454,1,2,0,0.445945352,0.412165738,0.484629459,0.42078187,0.401562269,0.422172702,0.023868454,0.670634921,0.450155763
174,0.614334471,1,2,0,0.587561231,0.487989162,0.627990648,0.506393095,0.477245374,0.537835927,0.030342243,0.670634921,0.450155763
174,0.744027304,1,2,0,0.70497498,0.630031223,0.761248368,0.655687792,0.60843874,0.73260525,0.036597324,0.670634921,0.450155763
174,0.863481229,1,2,0,0.751910579,0.735052613,0.820609258,0.732449924,0.704993516,0.837898402,0.039491574,0.670634921,0.450155763
176,0.33105802,1,2,0.132236842,0,0,0,0,0,0,0,0.662698413,0.439252336
176,0.450511945,1,2,0,0.409976343,0.312089988,0.4162565,0.288270452,0.331873559,0.327820751,0.018721499,0.662698413,0.439252336
176,0.580204778,1,2,0,0.55693041,0.473557704,0.592196495,0.441997195,0.475047947,0.556378854,0.027499025,0.662698413,0.439252336
176,0.689419795,1,2,0,0.681564344,0.576748455,0.713954397,0.5765859,0.584857167,0.69280093,0.033739525,0.662698413,0.439252336
176,0.80887372,1,2,0,0.789990238,0.725637203,0.821711357,0.703225419,0.761396725,0.819077393,0.038521964,0.662698413,0.439252336
176,0.928327645,1,2,0,0.8315085,0.830964509,0.898077211,0.862861557,0.795258838,0.8714091,0.042065051,0.662698413,0.439252336
180,0.269624573,1,2,0.063815789,0,0,0,0,0,0,0,0.734126984,0.443925234
180,0.37883959,1,2,0,0.312288385,0.237888404,0.323816581,0.225959339,0.245762383,0.210593785,0.014963348,0.734126984,0.443925234
180,0.498293515,1,2,0,0.441011705,0.380576287,0.464893321,0.352471372,0.384813685,0.371947182,0.021732395,0.734126984,0.443925234
180,0.61774744,1,2,0,0.584333694,0.486071118,0.622081577,0.473801435,0.49282148,0.568022117,0.029693406,0.734126984,0.443925234
180,0.733788396,1,2,0,0.700393109,0.623240377,0.741263455,0.596323877,0.585128934,0.694451961,0.035653229,0.734126984,0.443925234
180,0.853242321,1,2,0,0.784704817,0.747277106,0.851457339,0.725625623,0.747971457,0.824505595,0.040745506,0.734126984,0.443925234
184,0.235494881,1,2,0.061184211,0,0,0,0,0,0,0,0.612103175,0.423676012
184,0.597269625,1,2,0,0.574501579,0.494855273,0.6254708,0.466737159,0.503839673,0.59414682,0.030590114,0.612103175,0.423676012
184,0.71331058,1,2,0,0.68565373,0.634811765,0.749943825,0.643899,0.62614239,0.736712876,0.036805097,0.612103175,0.423676012
184,0.846416382,1,2,0,0.78862711,0.738446822,0.853597338,0.733837282,0.757661876,0.839323726,0.040326314,0.612103175,0.423676012
187,0.300341297,0,2,0.110855263,0,0,0,0,0,0,0,0.714285714,0.439252336
187,0.416382253,0,2,0,0.349048888,0.284392466,0.387577842,0.267820048,0.294618246,0.301275808,0.018911047,0.714285714,0.439252336
187,0.529010239,0,2,0,0.499643828,0.441718179,0.547614971,0.419551996,0.44519245,0.446355822,0.026350802,0.714285714,0.439252336
187,0.651877133,0,2,0,0.687667643,0.538839171,0.713315072,0.524938694,0.52905961,0.624128501,0.033896266,0.714285714,0.439252336
187,0.774744027,0,2,0,0.772586163,0.677302502,0.811498213,0.765371549,0.599843152,0.778195662,0.037876772,0.714285714,0.439252336
187,0.894197952,0,2,0,0.877388773,0.806959828,0.898513236,0.770351039,0.842251159,0.866151738,0.041284989,0.714285714,0.439252336
188,0.221843003,0,2,0.037664474,0,0,0,0,0,0,0,0.781746032,0.453271028
188,0.419795222,0,2,0,0.38482442,0.308732197,0.398513236,0.298911862,0.311413419,0.303940653,0.017985179,0.781746032,0.453271028
188,0.515358362,0,2,0,0.502783421,0.437823822,0.541532025,0.408745604,0.449486361,0.433358315,0.025501482,0.781746032,0.453271028
188,0.662116041,0,2,0,0.659859818,0.600697294,0.723346316,0.595116501,0.601069984,0.615304711,0.034523232,0.781746032,0.453271028
188,0.774744027,0,2,0,0.77099438,0.770453872,0.82478493,0.747163416,0.768555832,0.75228295,0.03854019,0.781746032,0.453271028
188,0.897610922,0,2,0,0.846995401,0.872318988,0.90842143,0.884076882,0.839727612,0.859587517,0.043803789,0.781746032,0.453271028
199,0.228668942,1,2,0.046710526,0,0,0,0,0,0,0,0.55952381,0.437694704
199,0.354948805,1,2,0,0.272071692,0.213721053,0.287104903,0.202809212,0.214369463,0.194835414,0.013538094,0.55952381,0.437694704
199,0.501706485,1,2,0,0.421303503,0.392385609,0.468424319,0.387642767,0.384798155,0.446875822,0.022866037,0.55952381,0.437694704
199,0.62116041,1,2,0,0.581968006,0.53000403,0.639182841,0.509100317,0.514166803,0.626057614,0.031031177,0.55952381,0.437694704
199,0.740614334,1,2,0,0.7008768,0.611768533,0.77428096,0.585442492,0.58781554,0.742087457,0.035755294,0.55952381,0.437694704
199,0.883959044,1,2,0,0.799382635,0.774197699,0.843616919,0.719813719,0.757071754,0.898444115,0.039134349,0.55952381,0.437694704
204,0.225255973,0,2,0.049342105,0,0,0,0,0,0,0,0.604166667,0.417445483
204,0.368600683,0,2,0,0.301233851,0.240350298,0.32526108,0.234230991,0.23957387,0.273788132,0.015922023,0.604166667,0.417445483
204,0.460750853,0,2,0,0.438505307,0.355811672,0.464984271,0.353581258,0.352201697,0.391455289,0.022406748,0.604166667,0.417445483
204,0.552901024,0,2,0,0.564818968,0.481472669,0.595957542,0.457483108,0.503831909,0.532507485,0.028147862,0.604166667,0.417445483
204,0.675767918,0,2,0,0.676463604,0.594952874,0.722145242,0.588494679,0.614308898,0.693885822,0.034723716,0.604166667,0.417445483
204,0.771331058,0,2,0,0.761329358,0.691262947,0.836870573,0.663074535,0.679501813,0.76743403,0.041215731,0.604166667,0.417445483
204,0.877133106,0,2,0,0.816206281,0.771276932,0.879673222,0.825237913,0.761218135,0.874868285,0.043176823,0.604166667,0.417445483
206,0.28668942,1,2,0.088980263,0,0,0,0,0,0,0,0.456349206,0.398753894
206,0.406143345,1,2,0,0.354905944,0.267428705,0.370104753,0.256706188,0.275167525,0.293203961,0.017212407,0.456349206,0.398753894
206,0.535836177,1,2,0,0.462469989,0.411197005,0.518716964,0.401793816,0.414661418,0.465880141,0.02534474,0.456349206,0.398753894
206,0.655290102,1,2,0,0.638076142,0.52146995,0.680225342,0.503648376,0.52003696,0.579697801,0.032051819,0.456349206,0.398753894
206,0.774744027,1,2,0,0.74474316,0.648162805,0.816428235,0.633587557,0.655221412,0.707324768,0.039892541,0.456349206,0.398753894
208,0.283276451,1,2,0.088486842,0,0,0,0,0,0,0,0.543650794,0.419003115
208,0.406143345,1,2,0,0.337299598,0.284732372,0.345208543,0.269642362,0.292995411,0.272071009,0.016031377,0.543650794,0.419003115
208,0.539249147,1,2,0,0.465732704,0.426548638,0.506802521,0.415577403,0.428901985,0.497632566,0.024444388,0.543650794,0.419003115
208,0.682593857,1,2,0,0.647829108,0.549988103,0.672133472,0.576165943,0.520231079,0.648129559,0.031235305,0.543650794,0.419003115
